Order_ID,Order_Date,Ship_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Sales,Discount_Amount,Net_Sales,Profit,State,Channel,Payment_Method,Order_Status,Customer_Segment
AMZ-2024-00495,2024-04-22,2024-04-25,Sports,Resistance Bands,2,3274.18,10,6548.36,654.84,5893.52,1036.39,Madhya Pradesh,Amazon Global,Cash on Delivery,Delivered,B2C
AMZ-2024-00496,2024-04-17,2024-04-22,Books,Data Science Handbook,5,729.16,5,3645.8,182.29,3463.51,1203.17,Delhi,Amazon.in,EMI,Returned,Prime Member
AMZ-2024-00497,2024-04-22,2024-04-25,Beauty,Hair Dryer,1,547.11,0,547.11,0.0,547.11,167.41,Karnataka,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-00498,2024-08-10,2024-08-13,Toys,Board Game,5,1955.37,5,9776.85,488.84,9288.01,2623.43,Karnataka,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-00499,2024-03-14,2024-03-15,Grocery,Mixed Nuts,2,453.78,20,907.56,181.51,726.05,106.7,West Bengal,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-00500,2024-11-17,2024-11-22,Home & Kitchen,Vacuum Cleaner,1,731.58,0,731.58,0.0,731.58,122.11,Maharashtra,Amazon.in,UPI,Returned,Prime Member
AMZ-2024-00501,2024-01-11,2024-01-12,Clothing,Women's Kurti,2,1255.85,25,2511.7,627.92,1883.78,444.39,Delhi,Amazon Global,UPI,Delivered,B2C
AMZ-2024-00502,2024-02-26,2024-02-28,Electronics,USB-C Hub,1,1519.04,0,1519.04,0.0,1519.04,338.68,Delhi,Amazon Global,Debit Card,Delivered,Prime Member
AMZ-2024-00503,2024-12-17,2024-12-20,Beauty,Face Serum,3,865.15,5,2595.45,129.77,2465.68,797.1,Kerala,Amazon Global,Debit Card,Delivered,B2B
AMZ-2024-00504,2024-09-01,2024-09-02,Grocery,Protein Powder,3,387.23,15,1161.69,174.25,987.44,209.02,Delhi,Amazon Prime,EMI,Cancelled,B2C
AMZ-2024-00505,2024-05-05,2024-05-09,Clothing,Formal Trousers,2,953.53,30,1907.06,572.12,1334.94,448.55,West Bengal,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00506,2024-10-12,2024-10-16,Books,Financial Freedom,1,615.1,30,615.1,184.53,430.57,44.9,Karnataka,Amazon.in,UPI,Returned,B2B
AMZ-2024-00507,2024-07-12,2024-07-13,Home & Kitchen,Non-Stick Pan,4,6818.65,25,27274.6,6818.65,20455.95,5645.65,Madhya Pradesh,Amazon Prime,Debit Card,Delivered,Prime Member
AMZ-2024-00508,2024-04-03,2024-04-07,Clothing,Cotton Saree,5,1722.64,30,8613.2,2583.96,6029.24,1230.71,Madhya Pradesh,Amazon Business,EMI,Cancelled,B2B
AMZ-2024-00509,2024-08-04,2024-08-08,Toys,Board Game,4,1951.49,0,7805.96,0.0,7805.96,1554.15,Telangana,Amazon Global,Cash on Delivery,Cancelled,Prime Member
AMZ-2024-00510,2024-10-13,2024-10-18,Books,Financial Freedom,2,769.64,30,1539.28,461.78,1077.5,308.7,Haryana,Amazon.in,EMI,Delivered,B2B
AMZ-2024-00511,2024-03-24,2024-03-29,Beauty,Makeup Kit,4,254.04,0,1016.16,0.0,1016.16,162.47,Delhi,Amazon.in,Credit Card,Delivered,B2B
AMZ-2024-00512,2024-06-07,2024-06-08,Books,Self Help Guide,2,785.0,10,1570.0,157.0,1413.0,174.23,Rajasthan,Amazon Global,Net Banking,Shipped,B2B
AMZ-2024-00513,2024-01-20,2024-01-23,Toys,Board Game,2,629.41,15,1258.82,188.82,1070.0,234.58,Karnataka,Amazon Business,EMI,Delivered,B2C
AMZ-2024-00514,2024-06-23,2024-06-27,Clothing,Cotton Saree,2,1671.71,25,3343.42,835.86,2507.56,578.8,Andhra Pradesh,Amazon Business,Debit Card,Cancelled,B2B
AMZ-2024-00515,2024-10-07,2024-10-08,Toys,LEGO Set,4,513.29,30,2053.16,615.95,1437.21,456.48,Uttar Pradesh,Amazon.in,Net Banking,Returned,B2C
AMZ-2024-00516,2024-03-12,2024-03-13,Sports,Resistance Bands,1,2780.61,15,2780.61,417.09,2363.52,620.6,Kerala,Amazon Prime,UPI,Returned,B2B
AMZ-2024-00517,2024-12-15,2024-12-16,Toys,Puzzle 1000pc,5,1799.84,10,8999.2,899.92,8099.28,2586.52,Kerala,Amazon.in,EMI,Shipped,Prime Member
AMZ-2024-00518,2024-08-26,2024-08-27,Electronics,Bluetooth Speaker,1,1806.97,25,1806.97,451.74,1355.23,316.82,Delhi,Amazon Business,EMI,Delivered,B2B
AMZ-2024-00519,2024-03-15,2024-03-17,Toys,Remote Car,4,911.43,5,3645.72,182.29,3463.43,1167.64,Rajasthan,Amazon.in,Cash on Delivery,Delivered,B2C
AMZ-2024-00520,2024-06-01,2024-06-05,Beauty,Makeup Kit,4,489.3,10,1957.2,195.72,1761.48,354.53,Haryana,Amazon Prime,Cash on Delivery,Shipped,Prime Member
AMZ-2024-00521,2024-12-22,2024-12-26,Sports,Resistance Bands,1,867.28,25,867.28,216.82,650.46,192.51,Rajasthan,Amazon Prime,UPI,Shipped,B2C
AMZ-2024-00522,2024-08-18,2024-08-20,Home & Kitchen,Non-Stick Pan,3,6575.44,25,19726.32,4931.58,14794.74,1493.07,Punjab,Amazon Prime,EMI,Delivered,B2C
AMZ-2024-00523,2024-01-09,2024-01-12,Books,Python Programming,4,328.68,10,1314.72,131.47,1183.25,359.05,Gujarat,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-00524,2024-10-04,2024-10-08,Grocery,Green Tea,4,434.81,20,1739.24,347.85,1391.39,346.07,West Bengal,Amazon Global,EMI,Delivered,Prime Member
AMZ-2024-00525,2024-11-15,2024-11-20,Sports,Cricket Bat,5,2986.29,0,14931.45,0.0,14931.45,3346.16,Delhi,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00526,2024-11-26,2024-11-30,Sports,Cycling Gloves,2,1828.16,15,3656.32,548.45,3107.87,1016.27,Maharashtra,Amazon Global,Credit Card,Cancelled,B2B
AMZ-2024-00527,2024-06-20,2024-06-22,Sports,Dumbbells Set,4,431.68,25,1726.72,431.68,1295.04,323.74,Kerala,Amazon Prime,Credit Card,Delivered,B2C
AMZ-2024-00528,2024-09-15,2024-09-16,Toys,LEGO Set,5,647.58,25,3237.9,809.48,2428.42,729.24,Punjab,Amazon Prime,EMI,Cancelled,Prime Member
AMZ-2024-00529,2024-03-07,2024-03-11,Home & Kitchen,Non-Stick Pan,2,672.84,20,1345.68,269.14,1076.54,210.57,Punjab,Amazon Global,Credit Card,Shipped,Prime Member
AMZ-2024-00530,2024-10-23,2024-10-24,Books,Business Analytics,2,670.63,25,1341.26,335.31,1005.95,106.41,Delhi,Amazon Prime,Cash on Delivery,Delivered,B2C
AMZ-2024-00531,2024-11-16,2024-11-17,Home & Kitchen,Non-Stick Pan,3,3762.17,0,11286.51,0.0,11286.51,2501.42,Tamil Nadu,Amazon Prime,Net Banking,Returned,Prime Member
AMZ-2024-00532,2024-01-03,2024-01-05,Grocery,Mixed Nuts,2,411.11,20,822.22,164.44,657.78,164.44,Telangana,Amazon Global,UPI,Shipped,Prime Member
AMZ-2024-00533,2024-09-03,2024-09-05,Electronics,Wireless Earbuds,5,2801.85,5,14009.25,700.46,13308.79,2221.21,Delhi,Amazon Global,EMI,Cancelled,B2B
AMZ-2024-00534,2024-06-08,2024-06-10,Grocery,Green Tea,5,191.61,30,958.05,287.42,670.63,195.56,Andhra Pradesh,Amazon Business,EMI,Delivered,B2B
AMZ-2024-00535,2024-01-18,2024-01-23,Grocery,Green Tea,5,668.43,0,3342.15,0.0,3342.15,709.71,Gujarat,Amazon Prime,Debit Card,Returned,B2B
AMZ-2024-00536,2024-01-06,2024-01-09,Electronics,Smart Watch,2,4139.68,0,8279.36,0.0,8279.36,1487.36,Tamil Nadu,Amazon Prime,Cash on Delivery,Returned,B2C
AMZ-2024-00537,2024-08-10,2024-08-13,Clothing,Sports Shorts,3,1195.35,25,3586.05,896.51,2689.54,552.53,Haryana,Amazon Global,Credit Card,Shipped,B2C
AMZ-2024-00538,2024-10-21,2024-10-22,Grocery,Green Tea,1,355.53,25,355.53,88.88,266.65,78.88,Uttar Pradesh,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-00539,2024-01-25,2024-01-29,Electronics,Mechanical Keyboard,1,811.54,10,811.54,81.15,730.39,163.21,Gujarat,Amazon Prime,Net Banking,Delivered,B2B
AMZ-2024-00540,2024-10-02,2024-10-03,Clothing,Men's T-Shirt,2,316.67,30,633.34,190.0,443.34,85.22,Madhya Pradesh,Amazon.in,Debit Card,Delivered,B2C
AMZ-2024-00541,2024-10-26,2024-10-30,Electronics,Laptop Stand,1,1685.77,10,1685.77,168.58,1517.19,478.63,Punjab,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00542,2024-05-04,2024-05-06,Books,Self Help Guide,4,637.52,20,2550.08,510.02,2040.06,630.15,Madhya Pradesh,Amazon.in,UPI,Delivered,B2C
AMZ-2024-00543,2024-12-01,2024-12-03,Books,Data Science Handbook,2,403.27,10,806.54,80.65,725.89,201.16,Haryana,Amazon.in,Credit Card,Shipped,B2B
AMZ-2024-00544,2024-02-24,2024-02-25,Toys,Puzzle 1000pc,5,2212.63,5,11063.15,553.16,10509.99,2262.15,Tamil Nadu,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00545,2024-07-08,2024-07-09,Electronics,Power Bank,5,2535.88,0,12679.4,0.0,12679.4,2666.92,Maharashtra,Amazon Prime,EMI,Delivered,B2C
AMZ-2024-00546,2024-01-19,2024-01-24,Sports,Resistance Bands,4,692.93,0,2771.72,0.0,2771.72,313.99,Gujarat,Amazon Business,UPI,Delivered,B2B
AMZ-2024-00547,2024-05-27,2024-05-28,Books,Self Help Guide,4,726.72,10,2906.88,290.69,2616.19,723.28,Delhi,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00548,2024-05-15,2024-05-16,Sports,Cricket Bat,2,1782.93,0,3565.86,0.0,3565.86,514.83,Karnataka,Amazon.in,Cash on Delivery,Returned,B2B
AMZ-2024-00549,2024-06-04,2024-06-07,Electronics,Power Bank,2,2625.56,30,5251.12,1575.34,3675.78,453.88,Uttar Pradesh,Amazon Prime,EMI,Returned,Prime Member
AMZ-2024-00550,2024-02-27,2024-03-01,Sports,Cricket Bat,4,1400.28,30,5601.12,1680.34,3920.78,976.02,Punjab,Amazon.in,Credit Card,Delivered,B2C
AMZ-2024-00551,2024-11-16,2024-11-21,Home & Kitchen,Non-Stick Pan,4,5052.16,0,20208.64,0.0,20208.64,6898.49,Uttar Pradesh,Amazon Business,Debit Card,Returned,B2B
AMZ-2024-00552,2024-06-26,2024-06-29,Toys,Action Figure,4,569.51,20,2278.04,455.61,1822.43,623.34,Delhi,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00553,2024-09-07,2024-09-10,Home & Kitchen,Bedsheet Set,3,2542.33,20,7626.99,1525.4,6101.59,798.45,Maharashtra,Amazon Prime,Debit Card,Delivered,B2C
AMZ-2024-00554,2024-10-26,2024-10-27,Sports,Resistance Bands,3,2115.36,25,6346.08,1586.52,4759.56,710.04,Gujarat,Amazon Business,UPI,Delivered,B2B
AMZ-2024-00555,2024-12-15,2024-12-17,Books,Financial Freedom,4,751.12,30,3004.48,901.34,2103.14,514.31,Gujarat,Amazon Business,Net Banking,Shipped,B2B
AMZ-2024-00556,2024-12-16,2024-12-19,Sports,Yoga Mat,3,3108.15,10,9324.45,932.45,8392.0,1896.2,Uttar Pradesh,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00557,2024-10-05,2024-10-10,Toys,Puzzle 1000pc,1,2029.59,10,2029.59,202.96,1826.63,240.78,Gujarat,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-00558,2024-02-01,2024-02-02,Electronics,Power Bank,5,2569.99,15,12849.95,1927.49,10922.46,2977.99,Madhya Pradesh,Amazon.in,EMI,Shipped,Prime Member
AMZ-2024-00559,2024-02-28,2024-02-29,Home & Kitchen,Bedsheet Set,4,4692.88,20,18771.52,3754.3,15017.22,4083.84,Maharashtra,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00560,2024-10-06,2024-10-09,Clothing,Women's Kurti,2,340.92,5,681.84,34.09,647.75,201.08,Haryana,Amazon Prime,EMI,Delivered,B2B
AMZ-2024-00561,2024-10-28,2024-11-01,Home & Kitchen,Vacuum Cleaner,1,4806.78,25,4806.78,1201.69,3605.09,450.65,Rajasthan,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-00562,2024-01-22,2024-01-25,Clothing,Sports Shorts,4,550.88,25,2203.52,550.88,1652.64,421.37,Karnataka,Amazon Prime,EMI,Delivered,B2B
AMZ-2024-00563,2024-06-22,2024-06-26,Electronics,Bluetooth Speaker,3,2751.87,25,8255.61,2063.9,6191.71,1732.45,Madhya Pradesh,Amazon Business,Debit Card,Cancelled,B2B
AMZ-2024-00564,2024-10-24,2024-10-27,Clothing,Denim Jeans,4,1100.98,10,4403.92,440.39,3963.53,979.84,Kerala,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-00565,2024-03-30,2024-04-03,Home & Kitchen,Electric Kettle,1,4946.66,0,4946.66,0.0,4946.66,1607.41,Andhra Pradesh,Amazon Prime,UPI,Delivered,Prime Member
AMZ-2024-00566,2024-11-22,2024-11-27,Sports,Yoga Mat,1,2997.14,15,2997.14,449.57,2547.57,339.6,Telangana,Amazon Business,Credit Card,Cancelled,B2B
AMZ-2024-00567,2024-03-12,2024-03-13,Grocery,Protein Powder,2,700.79,5,1401.58,70.08,1331.5,144.21,Rajasthan,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-00568,2024-11-16,2024-11-20,Home & Kitchen,Vacuum Cleaner,5,4249.37,0,21246.85,0.0,21246.85,4455.88,Haryana,Amazon.in,Cash on Delivery,Delivered,B2C
AMZ-2024-00569,2024-03-21,2024-03-24,Sports,Yoga Mat,1,2936.18,10,2936.18,293.62,2642.56,309.15,Delhi,Amazon Business,Cash on Delivery,Cancelled,B2B
AMZ-2024-00570,2024-06-17,2024-06-18,Electronics,Smart Watch,5,2618.4,5,13092.0,654.6,12437.4,1878.77,Tamil Nadu,Amazon Prime,UPI,Delivered,B2B
AMZ-2024-00571,2024-08-08,2024-08-12,Clothing,Sports Shorts,5,1878.92,5,9394.6,469.73,8924.87,2343.53,Gujarat,Amazon Business,UPI,Delivered,B2C
AMZ-2024-00572,2024-02-29,2024-03-04,Books,Self Help Guide,5,530.5,15,2652.5,397.88,2254.62,535.22,Delhi,Amazon Global,Debit Card,Shipped,B2B
AMZ-2024-00573,2024-05-07,2024-05-08,Toys,LEGO Set,2,1548.71,0,3097.42,0.0,3097.42,985.95,Delhi,Amazon.in,Credit Card,Delivered,B2C
AMZ-2024-00574,2024-04-15,2024-04-19,Sports,Yoga Mat,3,2258.29,10,6774.87,677.49,6097.38,2040.14,Madhya Pradesh,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-00575,2024-09-05,2024-09-08,Sports,Dumbbells Set,5,2546.98,25,12734.9,3183.72,9551.18,3224.87,Delhi,Amazon Business,Credit Card,Shipped,B2B
AMZ-2024-00576,2024-05-22,2024-05-27,Books,Data Science Handbook,3,340.06,30,1020.18,306.05,714.13,77.44,West Bengal,Amazon Global,UPI,Delivered,B2B
AMZ-2024-00577,2024-01-14,2024-01-19,Toys,Puzzle 1000pc,1,413.97,20,413.97,82.79,331.18,96.29,Andhra Pradesh,Amazon Global,Debit Card,Shipped,B2C
AMZ-2024-00578,2024-09-30,2024-10-04,Beauty,Moisturizer Cream,4,895.95,10,3583.8,358.38,3225.42,1014.81,West Bengal,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-00579,2024-12-03,2024-12-06,Books,Python Programming,1,798.28,10,798.28,79.83,718.45,136.81,Andhra Pradesh,Amazon.in,UPI,Cancelled,Prime Member
AMZ-2024-00580,2024-05-21,2024-05-26,Beauty,Hair Dryer,2,1009.95,20,2019.9,403.98,1615.92,540.86,Telangana,Amazon Global,UPI,Delivered,B2C
AMZ-2024-00581,2024-08-13,2024-08-18,Sports,Dumbbells Set,3,2295.54,25,6886.62,1721.65,5164.97,1170.79,Rajasthan,Amazon.in,Cash on Delivery,Shipped,B2C
AMZ-2024-00582,2024-04-14,2024-04-17,Sports,Dumbbells Set,1,2240.82,20,2240.82,448.16,1792.66,213.98,Kerala,Amazon Global,EMI,Delivered,B2C
AMZ-2024-00583,2024-01-23,2024-01-26,Toys,Board Game,2,2372.46,0,4744.92,0.0,4744.92,664.66,Karnataka,Amazon.in,UPI,Shipped,B2B
AMZ-2024-00584,2024-10-21,2024-10-26,Beauty,Sunscreen SPF50,4,254.9,5,1019.6,50.98,968.62,233.78,Madhya Pradesh,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00585,2024-02-29,2024-03-02,Electronics,Power Bank,5,2840.51,5,14202.55,710.13,13492.42,2886.77,Uttar Pradesh,Amazon Prime,Debit Card,Delivered,B2B
AMZ-2024-00586,2024-12-06,2024-12-08,Clothing,Formal Trousers,4,1062.25,15,4249.0,637.35,3611.65,969.82,Kerala,Amazon Global,Debit Card,Returned,B2B
AMZ-2024-00587,2024-10-10,2024-10-14,Clothing,Men's T-Shirt,4,1970.52,0,7882.08,0.0,7882.08,1613.12,Madhya Pradesh,Amazon.in,Credit Card,Delivered,B2B
AMZ-2024-00588,2024-06-21,2024-06-26,Electronics,Bluetooth Speaker,1,1094.7,0,1094.7,0.0,1094.7,201.65,Kerala,Amazon.in,EMI,Delivered,B2C
AMZ-2024-00589,2024-02-12,2024-02-14,Beauty,Makeup Kit,4,1139.15,30,4556.6,1366.98,3189.62,1065.83,Maharashtra,Amazon Global,EMI,Delivered,B2B
AMZ-2024-00590,2024-08-06,2024-08-09,Beauty,Makeup Kit,2,609.51,20,1219.02,243.8,975.22,221.43,Rajasthan,Amazon Prime,Debit Card,Delivered,B2C
AMZ-2024-00591,2024-05-12,2024-05-17,Electronics,USB-C Hub,4,2835.11,5,11340.44,567.02,10773.42,1854.32,Andhra Pradesh,Amazon.in,Credit Card,Cancelled,B2C
AMZ-2024-00592,2024-07-08,2024-07-10,Clothing,Women's Kurti,5,1582.27,30,7911.35,2373.41,5537.94,1692.39,Gujarat,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-00593,2024-02-29,2024-03-03,Home & Kitchen,Water Purifier,4,5119.46,10,20477.84,2047.78,18430.06,5214.02,Andhra Pradesh,Amazon.in,EMI,Shipped,Prime Member
AMZ-2024-00594,2024-12-27,2025-01-01,Clothing,Formal Trousers,2,768.38,15,1536.76,230.51,1306.25,163.42,Rajasthan,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-00595,2024-02-15,2024-02-20,Electronics,USB-C Hub,2,3137.55,5,6275.1,313.75,5961.35,892.08,Haryana,Amazon Business,UPI,Delivered,B2C
AMZ-2024-00596,2024-06-02,2024-06-04,Grocery,Quinoa Pack,5,534.81,25,2674.05,668.51,2005.54,679.04,Gujarat,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-00597,2024-08-25,2024-08-28,Beauty,Moisturizer Cream,4,715.45,15,2861.8,429.27,2432.53,313.69,Punjab,Amazon.in,Debit Card,Delivered,Prime Member
AMZ-2024-00598,2024-06-14,2024-06-17,Home & Kitchen,Water Purifier,4,4445.78,15,17783.12,2667.47,15115.65,1741.34,Punjab,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-00599,2024-11-16,2024-11-17,Toys,Puzzle 1000pc,3,1200.59,5,3601.77,180.09,3421.68,800.68,Kerala,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-00600,2024-07-21,2024-07-23,Electronics,Webcam HD,1,4010.95,5,4010.95,200.55,3810.4,1179.46,Gujarat,Amazon Business,Debit Card,Returned,B2B
AMZ-2024-00601,2024-11-19,2024-11-21,Books,Self Help Guide,2,763.21,10,1526.42,152.64,1373.78,145.7,Maharashtra,Amazon Global,EMI,Delivered,B2B
AMZ-2024-00602,2024-10-28,2024-11-01,Toys,Remote Car,3,1932.83,5,5798.49,289.92,5508.57,682.45,Tamil Nadu,Amazon Global,Debit Card,Delivered,Prime Member
AMZ-2024-00603,2024-12-25,2024-12-30,Electronics,Laptop Stand,3,2564.08,10,7692.24,769.22,6923.02,1528.86,Telangana,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-00604,2024-11-18,2024-11-19,Toys,Board Game,5,1347.97,10,6739.85,673.99,6065.86,1110.71,Delhi,Amazon Business,Credit Card,Delivered,Prime Member
AMZ-2024-00605,2024-03-18,2024-03-19,Books,Data Science Handbook,2,702.79,25,1405.58,351.39,1054.19,194.46,Rajasthan,Amazon Prime,UPI,Cancelled,Prime Member
AMZ-2024-00606,2024-08-05,2024-08-06,Books,Self Help Guide,4,392.1,0,1568.4,0.0,1568.4,518.05,West Bengal,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-00607,2024-01-05,2024-01-08,Clothing,Women's Kurti,2,1951.26,20,3902.52,780.5,3122.02,638.57,Delhi,Amazon Prime,Debit Card,Cancelled,Prime Member
AMZ-2024-00608,2024-06-18,2024-06-20,Beauty,Moisturizer Cream,3,1434.19,15,4302.57,645.39,3657.18,788.93,Karnataka,Amazon Prime,UPI,Returned,B2B
AMZ-2024-00609,2024-02-04,2024-02-07,Home & Kitchen,Electric Kettle,4,2594.78,15,10379.12,1556.87,8822.25,2193.33,Punjab,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-00610,2024-04-20,2024-04-23,Sports,Dumbbells Set,4,1151.46,5,4605.84,230.29,4375.55,550.2,Karnataka,Amazon Global,Cash on Delivery,Delivered,B2C
AMZ-2024-00611,2024-04-20,2024-04-21,Toys,Board Game,5,1340.5,30,6702.5,2010.75,4691.75,741.1,Andhra Pradesh,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-00612,2024-07-16,2024-07-20,Electronics,Mechanical Keyboard,1,4530.79,20,4530.79,906.16,3624.63,718.81,Rajasthan,Amazon Global,Cash on Delivery,Returned,Prime Member
AMZ-2024-00613,2024-08-10,2024-08-13,Clothing,Winter Jacket,2,1906.33,25,3812.66,953.16,2859.5,371.91,Karnataka,Amazon.in,Debit Card,Delivered,Prime Member
AMZ-2024-00614,2024-01-03,2024-01-08,Beauty,Makeup Kit,2,1408.81,10,2817.62,281.76,2535.86,587.05,Gujarat,Amazon Global,UPI,Returned,B2B
AMZ-2024-00615,2024-08-29,2024-09-03,Electronics,Laptop Stand,1,3411.48,0,3411.48,0.0,3411.48,1077.33,Punjab,Amazon Prime,Net Banking,Delivered,B2B
AMZ-2024-00616,2024-12-29,2024-12-30,Clothing,Men's T-Shirt,3,1819.25,0,5457.75,0.0,5457.75,1150.74,Rajasthan,Amazon.in,Cash on Delivery,Cancelled,B2C
AMZ-2024-00617,2024-02-03,2024-02-05,Electronics,Mechanical Keyboard,3,4538.81,25,13616.43,3404.11,10212.32,2730.88,Haryana,Amazon Business,EMI,Cancelled,B2C
AMZ-2024-00618,2024-08-26,2024-08-31,Home & Kitchen,Dinner Set,1,3833.98,10,3833.98,383.4,3450.58,446.6,Haryana,Amazon.in,Cash on Delivery,Delivered,B2C
AMZ-2024-00619,2024-05-06,2024-05-09,Clothing,Men's T-Shirt,2,614.62,0,1229.24,0.0,1229.24,392.5,Haryana,Amazon Business,EMI,Delivered,B2B
AMZ-2024-00620,2024-02-17,2024-02-21,Electronics,Webcam HD,3,1300.02,25,3900.06,975.01,2925.05,613.97,Rajasthan,Amazon Global,Debit Card,Delivered,Prime Member
AMZ-2024-00621,2024-10-09,2024-10-12,Home & Kitchen,Air Fryer,5,1947.24,25,9736.2,2434.05,7302.15,2498.23,Delhi,Amazon Business,Debit Card,Shipped,B2B
AMZ-2024-00622,2024-11-18,2024-11-21,Sports,Yoga Mat,1,1366.42,10,1366.42,136.64,1229.78,338.59,Haryana,Amazon.in,Credit Card,Delivered,B2B
AMZ-2024-00623,2024-07-23,2024-07-27,Beauty,Hair Dryer,1,741.66,25,741.66,185.41,556.25,116.11,Haryana,Amazon Business,Debit Card,Returned,Prime Member
AMZ-2024-00624,2024-01-15,2024-01-17,Beauty,Makeup Kit,4,833.4,20,3333.6,666.72,2666.88,533.88,Telangana,Amazon Business,Debit Card,Shipped,Prime Member
AMZ-2024-00625,2024-03-29,2024-04-01,Home & Kitchen,Electric Kettle,3,1177.55,25,3532.65,883.16,2649.49,362.64,Gujarat,Amazon.in,Credit Card,Shipped,B2C
AMZ-2024-00626,2024-12-08,2024-12-12,Toys,LEGO Set,2,1508.62,5,3017.24,150.86,2866.38,940.77,Haryana,Amazon Prime,EMI,Shipped,B2C
AMZ-2024-00627,2024-12-08,2024-12-13,Toys,Remote Car,3,1233.1,0,3699.3,0.0,3699.3,690.72,Maharashtra,Amazon Business,Cash on Delivery,Delivered,B2C
AMZ-2024-00628,2024-06-22,2024-06-26,Beauty,Hair Dryer,3,459.6,10,1378.8,137.88,1240.92,259.17,Punjab,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-00629,2024-12-01,2024-12-05,Sports,Cycling Gloves,4,2498.37,25,9993.48,2498.37,7495.11,2122.37,Andhra Pradesh,Amazon.in,Credit Card,Returned,B2C
AMZ-2024-00630,2024-09-14,2024-09-17,Toys,Puzzle 1000pc,1,1694.06,30,1694.06,508.22,1185.84,387.83,Andhra Pradesh,Amazon Prime,EMI,Returned,Prime Member
AMZ-2024-00631,2024-11-10,2024-11-14,Beauty,Face Serum,2,604.11,5,1208.22,60.41,1147.81,262.53,West Bengal,Amazon.in,Net Banking,Cancelled,B2C
AMZ-2024-00632,2024-07-01,2024-07-05,Clothing,Denim Jeans,4,384.12,10,1536.48,153.65,1382.83,200.07,Maharashtra,Amazon Prime,Debit Card,Cancelled,Prime Member
AMZ-2024-00633,2024-08-22,2024-08-27,Electronics,Smart Watch,3,3792.57,10,11377.71,1137.77,10239.94,1908.18,Tamil Nadu,Amazon Prime,UPI,Delivered,B2B
AMZ-2024-00634,2024-01-12,2024-01-14,Beauty,Face Serum,2,1128.29,10,2256.58,225.66,2030.92,417.62,Madhya Pradesh,Amazon Global,EMI,Delivered,B2B
AMZ-2024-00635,2024-08-11,2024-08-14,Clothing,Denim Jeans,2,1990.36,5,3980.72,199.04,3781.68,1097.37,Madhya Pradesh,Amazon Business,Debit Card,Delivered,Prime Member
AMZ-2024-00636,2024-04-25,2024-04-26,Toys,Remote Car,3,1616.97,10,4850.91,485.09,4365.82,542.61,Madhya Pradesh,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-00637,2024-03-18,2024-03-22,Sports,Cricket Bat,5,1574.47,10,7872.35,787.24,7085.11,2165.61,Haryana,Amazon Prime,Credit Card,Delivered,Prime Member
AMZ-2024-00638,2024-06-10,2024-06-14,Toys,Board Game,4,755.61,10,3022.44,302.24,2720.2,478.78,Punjab,Amazon Prime,UPI,Delivered,Prime Member
AMZ-2024-00639,2024-11-06,2024-11-07,Home & Kitchen,Bedsheet Set,3,5494.62,20,16483.86,3296.77,13187.09,1752.89,Delhi,Amazon Prime,Credit Card,Shipped,B2C
AMZ-2024-00640,2024-02-24,2024-02-27,Sports,Resistance Bands,2,1457.88,30,2915.76,874.73,2041.03,389.42,Telangana,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-00641,2024-11-30,2024-12-04,Grocery,Protein Powder,4,714.02,0,2856.08,0.0,2856.08,559.33,West Bengal,Amazon Prime,Credit Card,Delivered,Prime Member
